Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       6/154         ACore::ASett::~ASett() [16]
-----------------------------------------------
                0.00    0.00       1/1           QList<ACore::ASett>::append(ACore::ASett const&) [56]
[183]    0.0    0.00    0.00       1         QList<ACore::ASett>::detach_helper_grow(int, int) [183]
                0.00    0.00       5/30          QListData::begin() const [29]
                0.00    0.00       2/2           QList<ACore::ASett>::node_copy(QList<ACore::ASett>::Node*, QList<ACore::ASett>::Node*, QList<ACore::ASett>::Node*) [106]
                0.00    0.00       1/6           QListData::end() const [61]
                0.00    0.00       1/963         QtPrivate::RefCount::deref() [4]
-----------------------------------------------
                0.00    0.00       1/1           QList<ACore::ASett>::~QList() [186]
[184]    0.0    0.00    0.00       1         QList<ACore::ASett>::dealloc(QListData::Data*) [184]
                0.00    0.00       1/1           QList<ACore::ASett>::node_destruct(QList<ACore::ASett>::Node*, QList<ACore::ASett>::Node*) [182]
-----------------------------------------------
                0.00    0.00       1/1           ACore::ASettings::ASettings(QString) [163]
[185]    0.0    0.00    0.00       1         QList<ACore::ASett>::QList() [185]
                0.00    0.00       1/1           QListSpecialMethods<ACore::ASett>::QListSpecialMethods() [145]
-----------------------------------------------
                0.00    0.00       1/1           ACore::ASettings::~ASettings() [164]
[186]    0.0    0.00    0.00       1         QList<ACore::ASett>::~QList() [186]
                0.00    0.00       1/963         QtPrivate::RefCount::deref() [4]
                0.00    0.00       1/1           QList<ACore::ASett>::dealloc(QListData::Data*) [184]
-----------------------------------------------
                0.00    0.00       1/1           AChat::AChat() [153]
[187]    0.0    0.00    0.00       1         QList<QList<PrivateMessage> >::QList() [187]
                0.00    0.00       1/1           QListSpecialMethods<QList<PrivateMessage> >::QListSpecialMethods() [139]
-----------------------------------------------
                0.00    0.00       1/1           AChat::~AChat() [155]
[188]    0.0    0.00    0.00       1         QList<QList<PrivateMessage> >::~QList() [188]
                0.00    0.00       1/963         QtPrivate::RefCount::deref() [4]
-----------------------------------------------
                0.00    0.00       1/1           AChat::AChat() [153]
[189]    0.0    0.00    0.00       1         Style::Style() [189]
                0.00    0.00       5/110         QString::QString() [23]
-----------------------------------------------
                0.00    0.00       1/1           AChat::~AChat() [155]
[190]    0.0    0.00    0.00       1         Style::~Style() [190]
                0.00    0.00       5/922         QString::~QString() [5]
-----------------------------------------------
                0.00    0.00       1/1           Dialog::qt_metacall(QMetaObject::Call, int, void**) [521]
[191]    0.0    0.00    0.00       1         Dialog::qt_static_metacall(QObject*, QMetaObject::Call, int, void**) [191]
                0.00    0.00       1/1           Dialog::on_checkBox_stateChanged(int) [192]
-----------------------------------------------
                0.00    0.00       1/1           Dialog::qt_static_metacall(QObject*, QMetaObject::Call, int, void**) [191]
[192]    0.0    0.00    0.00       1         Dialog::on_checkBox_stateChanged(int) [192]
                0.00    0.00       4/922         QString::~QString() [5]
                0.00    0.00       2/37          QString::QString(char const*) [27]
                0.00    0.00       2/8           ACore::ASettings::SetKey(QString, QString) [39]
-----------------------------------------------
                0.00    0.00       1/1           qMain(int, char**) [117]
[193]    0.0    0.00    0.00       1         Dialog::Dialog(QWidget*) [193]
                0.00    0.00       2/922         QString::~QString() [5]
                0.00    0.00       1/73          QFlags<Qt::WindowType>::QFlags(int QFlags<Qt::WindowType>::Private::*) [26]
                0.00    0.00       1/1           Ui_Dialog::setupUi(QDialog*) [217]
                0.00    0.00       1/37          QString::QString(char const*) [27]
                0.00    0.00       1/17          operator+(QString const&, char const*) [31]
-----------------------------------------------
                0.00    0.00       1/1           qMain(int, char**) [117]
[194]    0.0    0.00    0.00       1         Dialog::~Dialog() [194]
                0.00    0.00       1/1           Dialog::~Dialog() [195]
-----------------------------------------------
                0.00    0.00       1/1           Dialog::~Dialog() [194]
[195]    0.0    0.00    0.00       1         Dialog::~Dialog() [195]
-----------------------------------------------
                0.00    0.00       1/1           QFlags<Qt::WindowType>::operator|(Qt::WindowType) const [222]
[196]    0.0    0.00    0.00       1         QFlags<Qt::WindowType>::QFlags(QFlag) [196]
                0.00    0.00       1/1           QFlag::operator unsigned int() const [220]
-----------------------------------------------
                0.00    0.00       1/1           ACore::ALog::SaveLog() [156]
[197]    0.0    0.00    0.00       1         QFlags<QIODevice::OpenModeFlag>::QFlags(QIODevice::OpenModeFlag) [197]
-----------------------------------------------
                0.00    0.00       1/1           qMain(int, char**) [117]
[198]    0.0    0.00    0.00       1         Kabinet::Kabinet(QWidget*) [198]
                0.00    0.00       2/922         QString::~QString() [5]
                0.00    0.00       1/73          QFlags<Qt::WindowType>::QFlags(int QFlags<Qt::WindowType>::Private::*) [26]
                0.00    0.00       1/1           Ui_Kabinet::setupUi(QDialog*) [126]
                0.00    0.00       1/37          QString::QString(char const*) [27]
                0.00    0.00       1/17          operator+(QString const&, char const*) [31]
-----------------------------------------------
                0.00    0.00       1/1           qMain(int, char**) [117]
[199]    0.0    0.00    0.00       1         Kabinet::~Kabinet() [199]
                0.00    0.00       1/1           Kabinet::~Kabinet() [200]
-----------------------------------------------
                0.00    0.00       1/1           Kabinet::~Kabinet() [199]
[200]    0.0    0.00    0.00       1         Kabinet::~Kabinet() [200]
-----------------------------------------------
                0.00    0.00       1/1           qMain(int, char**) [117]
[201]    0.0    0.00    0.00       1         Loading::Loading(QWidget*) [201]
                0.00    0.00       1/73          QFlags<Qt::WindowType>::QFlags(int QFlags<Qt::WindowType>::Private::*) [26]
                0.00    0.00       1/1           Ui_Loading::setupUi(QWidget*) [128]
-----------------------------------------------
                0.00    0.00       1/1           qMain(int, char**) [117]
[202]    0.0    0.00    0.00       1         Loading::~Loading() [202]
                0.00    0.00       1/1           Loading::~Loading() [203]
-----------------------------------------------
                0.00    0.00       1/1           Loading::~Loading() [202]
[203]    0.0    0.00    0.00       1         Loading::~Loading() [203]
-----------------------------------------------
                0.00    0.00       1/1           Ui_MainWindow::setupUi(QMainWindow*) [137]
[204]    0.0    0.00    0.00       1         QString::QString(QLatin1String) [204]
                0.00    0.00       1/1           QLatin1String::size() const [218]
                0.00    0.00       1/1           QLatin1String::latin1() const [219]
-----------------------------------------------
                0.00    0.00       1/1           Ui_MainWindow::setupUi(QMainWindow*) [137]
[205]    0.0    0.00    0.00       1         QWidget::setBaseSize(QSize const&) [205]
                0.00    0.00       1/2           QSize::height() const [115]
                0.00    0.00       1/2           QSize::width() const [114]
-----------------------------------------------
                0.00    0.00       1/1           Ui_MainWindow::setupUi(QMainWindow*) [137]
[206]    0.0    0.00    0.00       1         QWidget::setMinimumSize(QSize const&) [206]
                0.00    0.00       1/2           QSize::height() const [115]
                0.00    0.00       1/2           QSize::width() const [114]
-----------------------------------------------
                0.00    0.00       1/1           Ui_Form::setupUi(QWidget*) [208]
[207]    0.0    0.00    0.00       1         Ui_Form::retranslateUi(QWidget*) [207]
                0.00    0.00       4/922         QString::~QString() [5]
-----------------------------------------------
                0.00    0.00       1/1           Form::Form(QWidget*) [146]
[208]    0.0    0.00    0.00       1         Ui_Form::setupUi(QWidget*) [208]
                0.00    0.00       8/922         QString::~QString() [5]
                0.00    0.00       7/175         QString::fromUtf8(char const*, int) [14]
                0.00    0.00       3/107         QRect::QRect(int, int, int, int) [24]
                0.00    0.00       2/73          QFlags<Qt::WindowType>::QFlags(int QFlags<Qt::WindowType>::Private::*) [26]
                0.00    0.00       1/7           QString::isEmpty() const [51]
                0.00    0.00       1/6           QWidget::resize(int, int) [59]
                0.00    0.00       1/1           Ui_Form::retranslateUi(QWidget*) [207]
-----------------------------------------------
                0.00    0.00       1/1           qMain(int, char**) [117]
[209]    0.0    0.00    0.00       1         registr::registr(QWidget*) [209]
                0.00    0.00       2/922         QString::~QString() [5]
                0.00    0.00       1/73          QFlags<Qt::WindowType>::QFlags(int QFlags<Qt::WindowType>::Private::*) [26]
                0.00    0.00       1/1           Ui_registr::setupUi(QDialog*) [130]
                0.00    0.00       1/37          QString::QString(char const*) [27]
                0.00    0.00       1/17          operator+(QString const&, char const*) [31]
-----------------------------------------------
                0.00    0.00       1/1           qMain(int, char**) [117]
[210]    0.0    0.00    0.00       1         registr::~registr() [210]
                0.00    0.00       1/1           registr::~registr() [211]
-----------------------------------------------
                0.00    0.00       1/1           registr::~registr() [210]
[211]    0.0    0.00    0.00       1         registr::~registr() [211]
-----------------------------------------------
                0.00    0.00       1/1           AChat::GetServersList() [151]
[212]    0.0    0.00    0.00       1         ANetwork::get(QString, int) [212]
                0.00    0.00       2/922         QString::~QString() [5]
                0.00    0.00       1/498         QString::QString(QString const&) [11]
                0.00    0.00       1/1           ANetwork::RealGet(QString) [213]
                0.00    0.00       1/5           operator+(char const*, QString const&) [68]
                0.00    0.00       1/3           QMessageLogger::QMessageLogger(char const*, int, char const*) [84]
                0.00    0.00       1/3           QDebug::operator<<(QString const&) [90]
-----------------------------------------------
                0.00    0.00       1/1           ANetwork::get(QString, int) [212]
[213]    0.0    0.00    0.00       1         ANetwork::RealGet(QString) [213]
                0.00    0.00       1/1           QByteArray::data() [123]
                0.00    0.00       1/37          QString::QString(char const*) [27]
                0.00    0.00       1/922         QString::~QString() [5]
                0.00    0.00       1/13          QByteArray::~QByteArray() [32]
-----------------------------------------------
                0.00    0.00       1/1           ATcpNetwork::ATcpNetwork() [131]
[214]    0.0    0.00    0.00       1         ANetwork::ANetwork() [214]
                0.00    0.00       1/2           QList<AQuest>::QList() [96]
-----------------------------------------------
                0.00    0.00       1/1           ATcpNetwork::~ATcpNetwork() [132]
[215]    0.0    0.00    0.00       1         ANetwork::~ANetwork() [215]
                0.00    0.00       1/2           QList<AQuest>::~QList() [97]
-----------------------------------------------
                0.00    0.00       1/1           Ui_Dialog::setupUi(QDialog*) [217]
[216]    0.0    0.00    0.00       1         Ui_Dialog::retranslateUi(QDialog*) [216]
                0.00    0.00       9/922         QString::~QString() [5]
                0.00    0.00       1/110         QString::QString() [23]
-----------------------------------------------
                0.00    0.00       1/1           Dialog::Dialog(QWidget*) [193]
[217]    0.0    0.00    0.00       1         Ui_Dialog::setupUi(QDialog*) [217]
                0.00    0.00      18/922         QString::~QString() [5]
                0.00    0.00      17/175         QString::fromUtf8(char const*, int) [14]
                0.00    0.00      11/107         QRect::QRect(int, int, int, int) [24]
                0.00    0.00       4/73          QFlags<Qt::WindowType>::QFlags(int QFlags<Qt::WindowType>::Private::*) [26]
                0.00    0.00       1/7           QString::isEmpty() const [51]
                0.00    0.00       1/6           QWidget::resize(int, int) [59]
                0.00    0.00       1/1           Ui_Dialog::retranslateUi(QDialog*) [216]
-----------------------------------------------
                0.00    0.00       1/1           QString::QString(QLatin1String) [204]
[218]    0.0    0.00    0.00       1         QLatin1String::size() const [218]
-----------------------------------------------
                0.00    0.00       1/1           QString::QString(QLatin1String) [204]
[219]    0.0    0.00    0.00       1         QLatin1String::latin1() const [219]
-----------------------------------------------
                0.00    0.00       1/1           QFlags<Qt::WindowType>::QFlags(QFlag) [196]
[220]    0.0    0.00    0.00       1         QFlag::operator unsigned int() const [220]
-----------------------------------------------
                0.00    0.00       1/1           AChat::AChat() [153]
[221]    0.0    0.00    0.00       1         QRect::height() const [221]
-----------------------------------------------
                0.00    0.00       1/1           operator|(Qt::WindowType, Qt::WindowType) [224]
[222]    0.0    0.00    0.00       1         QFlags<Qt::WindowType>::operator|(Qt::WindowType) const [222]
                0.00    0.00       1/1           QFlag::QFlag(unsigned int) [165]
                0.00    0.00       1/1           QFlags<Qt::WindowType>::QFlags(QFlag) [196]
-----------------------------------------------
                0.00    0.00       1/1           AChat::AChat() [153]
[223]    0.0    0.00    0.00       1         QWidget::geometry() const [223]
-----------------------------------------------
                0.00    0.00       1/1           qMain(int, char**) [117]
[224]    0.0    0.00    0.00       1         operator|(Qt::WindowType, Qt::WindowType) [224]
                0.00    0.00       1/2           QFlags<Qt::WindowType>::QFlags(Qt::WindowType) [109]
                0.00    0.00       1/1           QFlags<Qt::WindowType>::operator|(Qt::WindowType) const [222]
-----------------------------------------------

Index by function name

 [117] qMain(int, char**)     [54] ACore::ASettings::AddKey(QString, QString) [67] QFlags<Qt::AlignmentFlag>::QFlags(int QFlags<Qt::AlignmentFlag>::Private::*)
  [83] void qSwap<QListData::Data*>(QListData::Data*&, QListData::Data*&) [38] ACore::ASettings::GetKey(QString) [197] QFlags<QIODevice::OpenModeFlag>::QFlags(QIODevice::OpenModeFlag)
   [3] qt_noop()              [39] ACore::ASettings::SetKey(QString, QString) [75] UniKey::UniKey(UniKey const&)
 [118] MainWindow::OnStart() [163] ACore::ASettings::ASettings(QString) [76] UniKey::UniKey()
 [119] MainWindow::OnRequest() [164] ACore::ASettings::~ASettings() [45] UniKey::~UniKey()
 [120] MainWindow::MainWindow(QWidget*) [165] QFlag::QFlag(unsigned int) [110] UniKey::operator=(UniKey const&)
 [121] MainWindow::~MainWindow() [166] QList<PrivateMessage>::QList() [198] Kabinet::Kabinet(QWidget*)
 [122] MainWindow::~MainWindow() [167] QList<PrivateMessage>::~QList() [199] Kabinet::~Kabinet()
  [21] QArrayData::sharedNull() [168] QList<AChate>::QList() [200] Kabinet::~Kabinet()
  [33] QArrayData::data()    [169] QList<AChate>::~QList() [201] Loading::Loading(QWidget*)
 [123] QByteArray::data()     [96] QList<AQuest>::QList() [202] Loading::~Loading()
 [124] QByteArray::detach()   [97] QList<AQuest>::~QList() [203] Loading::~Loading()
  [32] QByteArray::~QByteArray() [170] QList<Client>::QList() [14] QString::fromUtf8(char const*, int)
  [93] QTextCodec::codecForName(char const*) [171] QList<Client>::~QList() [204] QString::QString(QLatin1String)
 [125] Ui_Kabinet::retranslateUi(QDialog*) [172] QList<UniKey>::node_destruct(QList<UniKey>::Node*, QList<UniKey>::Node*) [27] QString::QString(char const*)
 [126] Ui_Kabinet::setupUi(QDialog*) [98] QList<UniKey>::node_construct(QList<UniKey>::Node*, UniKey const&) [11] QString::QString(QString const&)
 [127] Ui_Loading::retranslateUi(QWidget*) [173] QList<UniKey>::detach_helper_grow(int, int) [23] QString::QString()
 [128] Ui_Loading::setupUi(QWidget*) [99] QList<UniKey>::Node::t() [5] QString::~QString()
 [129] Ui_registr::retranslateUi(QDialog*) [100] QList<UniKey>::append(UniKey const&) [28] QString::operator+=(QString const&)
 [130] Ui_registr::setupUi(QDialog*) [174] QList<UniKey>::dealloc(QListData::Data*) [205] QWidget::setBaseSize(QSize const&)
 [131] ATcpNetwork::ATcpNetwork() [101] QList<UniKey>::node_copy(QList<UniKey>::Node*, QList<UniKey>::Node*, QList<UniKey>::Node*) [206] QWidget::setMinimumSize(QSize const&)
 [132] ATcpNetwork::~ATcpNetwork() [175] QList<UniKey>::QList() [59] QWidget::resize(int, int)
  [70] QStringList::QStringList() [176] QList<UniKey>::~QList() [207] Ui_Form::retranslateUi(QWidget*)
 [133] QStringList::QStringList() [102] QList<UniKey>::operator<<(UniKey const&) [208] Ui_Form::setupUi(QWidget*)
  [52] QStringList::~QStringList() [177] QList<AServer>::QList() [209] registr::registr(QWidget*)
 [134] QStringList::~QStringList() [178] QList<AServer>::~QList() [210] registr::~registr()
  [94] QStringList::operator=(QStringList const&) [103] QList<QString>::node_destruct(QList<QString>::Node*, QList<QString>::Node*) [211] registr::~registr()
  [71] QStringList::operator<<(QString const&) [34] QList<QString>::node_construct(QList<QString>::Node*, QString const&) [212] ANetwork::get(QString, int)
 [135] QLatin1String::QLatin1String(char const*) [73] QList<QString>::detach_helper_grow(int, int) [213] ANetwork::RealGet(QString)
 [136] Ui_MainWindow::retranslateUi(QMainWindow*) [40] QList<QString>::Node::t() [214] ANetwork::ANetwork()
 [137] Ui_MainWindow::setupUi(QMainWindow*) [86] QList<QString>::swap(QList<QString>&) [215] ANetwork::~ANetwork()
  [84] QMessageLogger::QMessageLogger(char const*, int, char const*) [179] QList<QString>::clear() [111] QVariant::Private::Private()
   [9] bool QBasicAtomicOps<4>::ref<int>(int&) [35] QList<QString>::append(QString const&) [112] QVariant::QVariant()
   [6] bool QBasicAtomicOps<4>::deref<int>(int&) [104] QList<QString>::dealloc(QListData::Data*) [77] QIODevice::write(QByteArray const&)
  [48] QTypedArrayData<char>::deallocate(QArrayData*) [41] QList<QString>::node_copy(QList<QString>::Node*, QList<QString>::Node*, QList<QString>::Node*) [8] QtPrivate::RefCount::ref()
  [62] QTypedArrayData<char>::data() [87] QList<QString>::QList(QList<QString> const&) [4] QtPrivate::RefCount::deref()
  [25] QTypedArrayData<unsigned short>::deallocate(QArrayData*) [105] QList<QString>::QList() [216] Ui_Dialog::retranslateUi(QDialog*)
  [22] QTypedArrayData<unsigned short>::sharedNull() [65] QList<QString>::QList() [217] Ui_Dialog::setupUi(QDialog*)
  [72] QTypedArrayData<unsigned short>::data() [66] QList<QString>::~QList() [78] QByteArray::size() const
  [85] QMessageLogContext::QMessageLogContext(char const*, int, char const*, char const*) [50] QList<QString>::~QList() [79] QByteArray::constData() const
  [10] QBasicAtomicInteger<int>::ref() [88] QList<QString>::operator=(QList<QString> const&) [218] QLatin1String::size() const
   [7] QBasicAtomicInteger<int>::deref() [180] QList<UniClient>::QList() [219] QLatin1String::latin1() const
 [138] QListSpecialMethods<PrivateMessage>::QListSpecialMethods() [181] QList<UniClient>::~QList() [12] QScopedPointer<QObjectData, QScopedPointerDeleter<QObjectData> >::operator->() const
 [139] QListSpecialMethods<QList<PrivateMessage> >::QListSpecialMethods() [182] QList<ACore::ASett>::node_destruct(QList<ACore::ASett>::Node*, QList<ACore::ASett>::Node*) [2] QBasicAtomicInteger<int>::load() const
 [140] QListSpecialMethods<AChate>::QListSpecialMethods() [55] QList<ACore::ASett>::node_construct(QList<ACore::ASett>::Node*, ACore::ASett const&) [220] QFlag::operator unsigned int() const
  [95] QListSpecialMethods<AQuest>::QListSpecialMethods() [183] QList<ACore::ASett>::detach_helper_grow(int, int) [91] QList<UniKey>::size() const
 [141] QListSpecialMethods<Client>::QListSpecialMethods() [17] QList<ACore::ASett>::Node::t() [113] QList<UniKey>::value(int) const
 [142] QListSpecialMethods<UniKey>::QListSpecialMethods() [56] QList<ACore::ASett>::append(ACore::ASett const&) [46] QList<QString>::size() const
 [143] QListSpecialMethods<AServer>::QListSpecialMethods() [42] QList<ACore::ASett>::detach() [47] QList<QString>::value(int) const
  [49] QListSpecialMethods<QString>::QListSpecialMethods() [184] QList<ACore::ASett>::dealloc(QListData::Data*) [20] QList<ACore::ASett>::size() const
 [144] QListSpecialMethods<UniClient>::QListSpecialMethods() [43] QList<ACore::ASett>::replace(int, ACore::ASett const&) [19] QList<ACore::ASett>::value(int) const
 [145] QListSpecialMethods<ACore::ASett>::QListSpecialMethods() [106] QList<ACore::ASett>::node_copy(QList<ACore::ASett>::Node*, QList<ACore::ASett>::Node*, QList<ACore::ASett>::Node*) [221] QRect::height() const
 [146] Form::Form(QWidget*)  [185] QList<ACore::ASett>::QList() [114] QSize::width() const
 [147] Form::~Form()         [186] QList<ACore::ASett>::~QList() [115] QSize::height() const
 [148] Form::~Form()          [57] QList<ACore::ASett>::operator<<(ACore::ASett const&) [60] QDebug::Stream::testFlag(QDebug::Stream::FormatFlag) const
 [149] AChat::LoadSettings() [187] QList<QList<PrivateMessage> >::QList() [222] QFlags<Qt::WindowType>::operator|(Qt::WindowType) const
 [150] AChat::CheckBoxUpdate() [188] QList<QList<PrivateMessage> >::~QList() [116] QObject::connect(QObject const*, char const*, char const*, Qt::ConnectionType) const
 [151] AChat::GetServersList() [24] QRect::QRect(int, int, int, int) [80] QString::size() const
 [152] AChat::functionA()     [44] QSize::QSize(int, int) [51] QString::isEmpty() const
 [153] AChat::AChat()         [74] QTime::QTime()         [81] QString::constData() const
 [154] AChat::~AChat()       [189] Style::Style()         [82] QString::operator==(char const*) const
 [155] AChat::~AChat()       [190] Style::~Style()       [223] QWidget::geometry() const
 [156] ACore::ALog::SaveLog() [107] Client::Client()      [15] QListData::at(int) const
 [157] ACore::ALog::SetFile(QString) [108] Client::~Client() [61] QListData::end() const
 [158] ACore::ALog::ALog()   [191] Dialog::qt_static_metacall(QObject*, QMetaObject::Call, int, void**) [13] QListData::size() const
 [159] ACore::ALog::~ALog()  [192] Dialog::on_checkBox_stateChanged(int) [29] QListData::begin() const
  [63] ACore::ALog::operator<<(QString) [193] Dialog::Dialog(QWidget*) [30] QtPrivate::RefCount::isShared() const
  [18] ACore::ASett::ASett(ACore::ASett const&) [194] Dialog::~Dialog() [92] void std::swap<QListData::Data*>(QListData::Data*&, QListData::Data*&)
  [53] ACore::ASett::ASett() [195] Dialog::~Dialog()      [36] operator new(unsigned int, void*)
  [16] ACore::ASett::~ASett() [58] QDebug::maybeQuote(char) [224] operator|(Qt::WindowType, Qt::WindowType)
  [37] ACore::ASett::operator=(ACore::ASett const&) [89] QDebug::maybeSpace() [68] operator+(char const*, QString const&)
  [64] ACore::dtime()         [90] QDebug::operator<<(QString const&) [31] operator+(QString const&, char const*)
 [160] ACore::timeEx(QTime)  [196] QFlags<Qt::WindowType>::QFlags(QFlag) [69] operator+(QString const&, QString const&)
 [161] ACore::ASettings::LoadSettings() [26] QFlags<Qt::WindowType>::QFlags(int QFlags<Qt::WindowType>::Private::*)
 [162] ACore::ASettings::SaveSettings() [109] QFlags<Qt::WindowType>::QFlags(Qt::WindowType)
